time,open,high,low,close,Volume,Upper UI Constraint,Lower UI Constraint,OB Level 2,OB Level 1,Zero,OS Level 1,OS Level 2,Fisher,Signale,Long,Short,Upper UI Constraint,Lower UI Constraint,OB Level 2,OB Level 1,Zero,OS Level 1,OS Level 2,Fish1,Fish2,unFish,length,Long,Short
2024-01-17,24.51,24.5698,24.13,24.25,1771911,3.5,-3.5,3,2,0,-2,-3,-1.8581155763385953,-1.7204225765897752,0,1,3.5,-3.5,3,2,0,-2,-3,-1.8581155763385953,-1.7204225765897752,-0.7607126049696591,11,0,1
2024-01-18,24,24.625,23.92,24.6,1530660,3.5,-3.5,3,2,0,-2,-3,-2.1491366787669053,-1.8581155763385953,0,0,3.5,-3.5,3,2,0,-2,-3,-2.1491366787669053,-1.8581155763385953,-0.8396774453296716,11,0,0
2024-01-19,24.47,24.47,23.9905,24.25,1520691,3.5,-3.5,3,2,0,-2,-3,-2.5090624019259664,-2.1491366787669053,0,0,3.5,-3.5,3,2,0,-2,-3,-2.5090624019259664,-2.1491366787669053,-0.8925838883708801,10,0,0
2024-01-22,22.91,23.62,22.815,23.11,1571665,3.5,-3.5,3,2,0,-2,-3,-2.8985422214221943,-2.5090624019259664,0,0,3.5,-3.5,3,2,0,-2,-3,-2.8985422214221943,-2.5090624019259664,-0.9280312052084898,10,0,0
2024-01-23,23.71,23.95,23.59,23.92,1435142,3.5,-3.5,3,2,0,-2,-3,-2.590487138243266,-2.8985422214221943,1,0,3.5,-3.5,3,2,0,-2,-3,-2.590487138243266,-2.8985422214221943,-0.8148231610108152,10,1,0
2024-01-24,24.93,24.98,24.29,24.36,2441522,3.5,-3.5,3,2,0,-2,-3,-1.8778416943398275,-2.590487138243266,0,0,3.5,-3.5,3,2,0,-2,-3,-1.8778416943398275,-2.590487138243266,-0.5245512361871059,10,0,0
2024-01-25,24.88,25.17,24.51,24.87,1078720,3.5,-3.5,3,2,0,-2,-3,-1.2257916293291147,-1.8778416943398275,0,0,3.5,-3.5,3,2,0,-2,-3,-1.2257916293291147,-1.8778416943398275,-0.27925214514676855,11,0,0
2024-01-26,24.55,24.8,24.45,24.67,749972,3.5,-3.5,3,2,0,-2,-3,-0.7827069486630718,-1.2257916293291147,0,0,3.5,-3.5,3,2,0,-2,-3,-0.7827069486630718,-1.2257916293291147,-0.16819752879763067,11,0,0
2024-01-29,25.05,25.59,24.6,25.54,1235984,3.5,-3.5,3,2,0,-2,-3,-0.3686334593784877,-0.7827069486630718,0,0,3.5,-3.5,3,2,0,-2,-3,-0.3686334593784877,-0.7827069486630718,0.022716106409812642,12,0,0
2024-01-30,25.73,25.8,24.975,25.5,992968,3.5,-3.5,3,2,0,-2,-3,0.04263653135623227,-0.3686334593784877,0,0,3.5,-3.5,3,2,0,-2,-3,0.04263653135623227,-0.3686334593784877,0.2231352842523218,12,0,0
2024-01-31,25.48,25.8,24.62,24.75,1440264,3.5,-3.5,3,2,0,-2,-3,0.47572483461685516,0.04263653135623227,0,0,3.5,-3.5,3,2,0,-2,-3,0.47572483461685516,0.04263653135623227,0.4255144653338476,10,0,0
2024-02-01,24.83,25.65,24.5,25.5,1320449,3.5,-3.5,3,2,0,-2,-3,0.8142687985228564,0.47572483461685516,0,0,3.5,-3.5,3,2,0,-2,-3,0.8142687985228564,0.47572483461685516,0.5200486088243681,12,0,0
2024-02-02,24,24.455,23.74,24.31,2593717,3.5,-3.5,3,2,0,-2,-3,0.7014285451264519,0.8142687985228564,0,1,3.5,-3.5,3,2,0,-2,-3,0.7014285451264519,0.8142687985228564,0.2860823374975785,10,0,1
2024-02-05,23.56,23.82,23.455,23.63,1651449,3.5,-3.5,3,2,0,-2,-3,0.21149694529806168,0.7014285451264519,0,0,3.5,-3.5,3,2,0,-2,-3,0.21149694529806168,0.7014285451264519,-0.13832483387662242,10,0,0
2024-02-06,23.55,23.925,23.4701,23.79,903663,3.5,-3.5,3,2,0,-2,-3,-0.31793642249757526,0.21149694529806168,0,0,3.5,-3.5,3,2,0,-2,-3,-0.31793642249757526,0.21149694529806168,-0.4000302101259084,10,0,0
2024-02-07,23.58,23.82,23.33,23.34,1276747,3.5,-3.5,3,2,0,-2,-3,-0.8490277389625736,-0.31793642249757526,0,0,3.5,-3.5,3,2,0,-2,-3,-0.8490277389625736,-0.31793642249757526,-0.5980202407843587,11,0,0
2024-02-08,23.55,24.2,23.44,24.08,1360622,3.5,-3.5,3,2,0,-2,-3,-1.1851640450865482,-0.8490277389625736,0,0,3.5,-3.5,3,2,0,-2,-3,-1.1851640450865482,-0.8490277389625736,-0.6414597682220718,11,0,0
2024-02-09,23.85,24.21,23.61,24.14,762352,3.5,-3.5,3,2,0,-2,-3,-1.3470245690279914,-1.1851640450865482,0,0,3.5,-3.5,3,2,0,-2,-3,-1.3470245690279914,-1.1851640450865482,-0.6377918378122364,10,0,0
2024-02-12,24,24.49,23.94,24.33,850107,3.5,-3.5,3,2,0,-2,-3,-1.2557256046615142,-1.3470245690279914,1,0,3.5,-3.5,3,2,0,-2,-3,-1.2557256046615142,-1.3470245690279914,-0.5242722554721296,10,1,0
2024-02-13,23.53,23.53,22.79,22.97,2023097,3.5,-3.5,3,2,0,-2,-3,-1.459328835684304,-1.2557256046615142,0,1,3.5,-3.5,3,2,0,-2,-3,-1.459328835684304,-1.2557256046615142,-0.6812624111663269,10,0,1
2024-02-14,23.04,23.7606,22.9902,23.55,944199,3.5,-3.5,3,2,0,-2,-3,-1.6313086293058556,-1.459328835684304,0,0,3.5,-3.5,3,2,0,-2,-3,-1.6313086293058556,-1.459328835684304,-0.7170975227985126,11,0,0
2024-02-15,24.45,24.98,24.43,24.69,1320629,3.5,-3.5,3,2,0,-2,-3,-1.1011403849845014,-1.6313086293058556,1,0,3.5,-3.5,3,2,0,-2,-3,-1.1011403849845014,-1.6313086293058556,-0.27797492252043465,11,1,0
2024-02-16,24.97,25.9886,24.59,25.76,1146539,3.5,-3.5,3,2,0,-2,-3,-0.40581063354651536,-1.1011403849845014,0,0,3.5,-3.5,3,2,0,-2,-3,-0.40581063354651536,-1.1011403849845014,0.1437568019113088,10,0,0
2024-02-20,25.22,25.25,24.86,24.93,799370,3.5,-3.5,3,2,0,-2,-3,0.16675343525243347,-0.40581063354651536,0,0,3.5,-3.5,3,2,0,-2,-3,0.16675343525243347,-0.40581063354651536,0.3536931902820325,11,0,0
2024-02-21,25.01,25.01,24.37,24.68,915607,3.5,-3.5,3,2,0,-2,-3,0.4848569552984593,0.16675343525243347,0,0,3.5,-3.5,3,2,0,-2,-3,0.4848569552984593,0.16675343525243347,0.3812147981708763,11,0,0
2024-02-22,24.58,24.68,24.293,24.34,695392,3.5,-3.5,3,2,0,-2,-3,0.592655887729151,0.4848569552984593,0,0,3.5,-3.5,3,2,0,-2,-3,0.592655887729151,0.4848569552984593,0.33657720787550593,10,0,0
2024-02-23,24.28,24.85,24.03,24.73,1191829,3.5,-3.5,3,2,0,-2,-3,0.5973600371575162,0.592655887729151,0,0,3.5,-3.5,3,2,0,-2,-3,0.5973600371575162,0.592655887729151,0.2922568349451188,9,0,0
2024-02-26,23.81,23.96,23.65,23.8,1201534,3.5,-3.5,3,2,0,-2,-3,0.36451189286185093,0.5973600371575162,0,1,3.5,-3.5,3,2,0,-2,-3,0.36451189286185093,0.5973600371575162,0.06573693734776187,10,0,1
2024-02-27,24.05,24.1,23.56,23.7,984729,3.5,-3.5,3,2,0,-2,-3,0.05234050140662902,0.36451189286185093,0,0,3.5,-3.5,3,2,0,-2,-3,0.05234050140662902,0.36451189286185093,-0.12918944075384306,9,0,0
2024-02-28,23.58,23.67,23.42,23.66,589885,3.5,-3.5,3,2,0,-2,-3,-0.3485013185441331,0.05234050140662902,0,0,3.5,-3.5,3,2,0,-2,-3,-0.3485013185441331,0.05234050140662902,-0.3580711109992064,10,0,0
2024-02-29,24.12,24.19,23.8054,24.1,1031648,3.5,-3.5,3,2,0,-2,-3,-0.49364885611859755,-0.3485013185441331,0,0,3.5,-3.5,3,2,0,-2,-3,-0.49364885611859755,-0.3485013185441331,-0.3089626662035293,7,0,0
2024-03-01,24.2,25.35,23.87,25.14,1630651,3.5,-3.5,3,2,0,-2,-3,-0.1697909360297417,-0.49364885611859755,1,0,3.5,-3.5,3,2,0,-2,-3,-0.1697909360297417,-0.49364885611859755,0.07688147652573038,8,1,0
2024-03-04,25.69,26.81,25.61,26.73,1697385,3.5,-3.5,3,2,0,-2,-3,0.3169309012826719,-0.1697909360297417,0,0,3.5,-3.5,3,2,0,-2,-3,0.3169309012826719,-0.1697909360297417,0.38151058927223935,9,0,0
2024-03-05,26.98,27.23,26.22,26.25,1388267,3.5,-3.5,3,2,0,-2,-3,0.8294270942711246,0.3169309012826719,0,0,3.5,-3.5,3,2,0,-2,-3,0.8294270942711246,0.3169309012826719,0.5856120948124004,8,0,0
2024-03-06,26.78,27.64,26.74,27.33,1569863,3.5,-3.5,3,2,0,-2,-3,1.3272764695748167,0.8294270942711246,0,0,3.5,-3.5,3,2,0,-2,-3,1.3272764695748167,0.8294270942711246,0.7223601035243084,9,0,0
2024-03-07,27.44,28.095,27.4,27.67,953971,3.5,-3.5,3,2,0,-2,-3,1.8023542017973417,1.3272764695748167,0,0,3.5,-3.5,3,2,0,-2,-3,1.8023542017973417,1.3272764695748167,0.8139812693612867,10,0,0
2024-03-08,27.64,28.14,27.33,27.56,1245190,3.5,-3.5,3,2,0,-2,-3,2.248434237310618,1.8023542017973417,0,0,3.5,-3.5,3,2,0,-2,-3,2.248434237310618,1.8023542017973417,0.8734043332799148,10,0,0
2024-03-11,27.9,28.12,27.635,27.95,927368,3.5,-3.5,3,2,0,-2,-3,2.682740443264919,2.248434237310618,0,0,3.5,-3.5,3,2,0,-2,-3,2.682740443264919,2.248434237310618,0.9151809032975431,10,0,0
2024-03-12,27.59,27.6,26.9601,27.23,830912,3.5,-3.5,3,2,0,-2,-3,2.6053495870761827,2.682740443264919,0,1,3.5,-3.5,3,2,0,-2,-3,2.6053495870761827,2.682740443264919,0.8521574717990829,10,0,1
2024-03-13,27.85,29.2,27.7,29.05,1020614,3.5,-3.5,3,2,0,-2,-3,2.7798930605838725,2.6053495870761827,1,0,3.5,-3.5,3,2,0,-2,-3,2.7798930605838725,2.6053495870761827,0.9009455061053855,11,1,0
2024-03-14,29.34,29.39,28.581,28.82,1444143,3.5,-3.5,3,2,0,-2,-3,3.075928316949329,2.7798930605838725,0,0,3.5,-3.5,3,2,0,-2,-3,3.075928316949329,2.7798930605838725,0.9336334890906084,11,0,0
2024-03-15,29.69,30.2,29.46,29.66,1020683,3.5,-3.5,3,2,0,-2,-3,3.429816056395496,3.075928316949329,0,0,3.5,-3.5,3,2,0,-2,-3,3.429816056395496,3.075928316949329,0.9555344376907078,10,0,0
2024-03-18,29.85,29.8796,29.14,29.27,559628,3.5,-3.5,3,2,0,-2,-3,3.1985400189729183,3.429816056395496,0,1,3.5,-3.5,3,2,0,-2,-3,3.1985400189729183,3.429816056395496,0.9021462375039819,10,0,1
2024-03-19,28.95,29.08,28.52,28.96,589213,3.5,-3.5,3,2,0,-2,-3,2.4227102385050507,3.1985400189729183,0,0,3.5,-3.5,3,2,0,-2,-3,2.4227102385050507,3.1985400189729183,0.6769379791276677,10,0,0
2024-03-20,28.8,30.62,28.71,30.26,1147659,3.5,-3.5,3,2,0,-2,-3,2.163697646980402,2.4227102385050507,0,0,3.5,-3.5,3,2,0,-2,-3,2.163697646980402,2.4227102385050507,0.7408417262759348,9,0,0
2024-03-21,29.86,29.8894,28.3,28.56,1573902,3.5,-3.5,3,2,0,-2,-3,1.8333560534577535,2.163697646980402,0,0,3.5,-3.5,3,2,0,-2,-3,1.8333560534577535,2.163697646980402,0.6360472837289377,10,0,0
2024-03-22,28.57,28.97,28.25,28.32,891130,3.5,-3.5,3,2,0,-2,-3,1.3893811299949497,1.8333560534577535,0,0,3.5,-3.5,3,2,0,-2,-3,1.3893811299949497,1.8333560534577535,0.4403807826298102,10,0,0
2024-03-25,28.41,28.7725,28.27,28.33,1182484,3.5,-3.5,3,2,0,-2,-3,0.6938217760973852,1.3893811299949497,0,0,3.5,-3.5,3,2,0,-2,-3,0.6938217760973852,1.3893811299949497,-0.0008687886815040846,9,0,0
2024-03-26,28.44,28.44,27.615,27.75,952223,3.5,-3.5,3,2,0,-2,-3,0.0034292681256348767,0.6938217760973852,0,0,3.5,-3.5,3,2,0,-2,-3,0.0034292681256348767,0.6938217760973852,-0.33058208841660774,9,0,0
2024-03-27,27.72,28.22,27.713,28.14,475426,3.5,-3.5,3,2,0,-2,-3,-0.6188053951927016,0.0034292681256348767,0,0,3.5,-3.5,3,2,0,-2,-3,-0.6188053951927016,0.0034292681256348767,-0.5514899992391272,9,0,0
2024-03-28,28.11,28.82,27.87,28.74,1407723,3.5,-3.5,3,2,0,-2,-3,-0.9312623038882089,-0.6188053951927016,0,0,3.5,-3.5,3,2,0,-2,-3,-0.9312623038882089,-0.6188053951927016,-0.5524214669909515,9,0,0
2024-04-01,29.82,29.86,28.41,29.02,1540726,3.5,-3.5,3,2,0,-2,-3,-0.7168550572202776,-0.9312623038882089,1,0,3.5,-3.5,3,2,0,-2,-3,-0.7168550572202776,-0.9312623038882089,-0.24606880619862748,9,1,0
2024-04-02,30.22,31.58,29.98,31.47,2192364,3.5,-3.5,3,2,0,-2,-3,-0.19176755761399464,-0.7168550572202776,0,0,3.5,-3.5,3,2,0,-2,-3,-0.19176755761399464,-0.7168550572202776,0.1651338998469196,10,0,0
2024-04-03,32.64,33.88,32.38,33.84,3417119,3.5,-3.5,3,2,0,-2,-3,0.3771405975396812,-0.19176755761399464,0,0,3.5,-3.5,3,2,0,-2,-3,0.3771405975396812,-0.19176755761399464,0.44063971289743614,11,0,0
2024-04-04,33.38,34.37,32.89,33.19,2159703,3.5,-3.5,3,2,0,-2,-3,0.9221140721672947,0.3771405975396812,0,0,3.5,-3.5,3,2,0,-2,-3,0.9221140721672947,0.3771405975396812,0.6252286076412823,10,0,0
2024-04-05,33.13,34.92,32.88,34.62,1948775,3.5,-3.5,3,2,0,-2,-3,1.4315097639196392,0.9221140721672947,0,0,3.5,-3.5,3,2,0,-2,-3,1.4315097639196392,0.9221140721672947,0.7489031671196591,11,0,0
2024-04-08,35.35,35.9,34.2676,35.66,2497412,3.5,-3.5,3,2,0,-2,-3,1.9095920029486904,1.4315097639196392,0,0,3.5,-3.5,3,2,0,-2,-3,1.9095920029486904,1.4315097639196392,0.8317651219701716,12,0,0
2024-04-09,36.63,37.05,35.24,36.55,2105004,3.5,-3.5,3,2,0,-2,-3,2.3638008977646754,1.9095920029486904,0,0,3.5,-3.5,3,2,0,-2,-3,2.3638008977646754,1.9095920029486904,0.8872826317200151,12,0,0
2024-04-10,35.47,37.55,34.98,35.73,2347009,3.5,-3.5,3,2,0,-2,-3,2.800902846973143,2.3638008977646754,0,0,3.5,-3.5,3,2,0,-2,-3,2.800902846973143,2.3638008977646754,0.9244793632524102,12,0,0
2024-04-11,36.5,37.429,35.6,37.32,1517950,3.5,-3.5,3,2,0,-2,-3,3.2261259870400907,2.800902846973143,0,0,3.5,-3.5,3,2,0,-2,-3,3.2261259870400907,2.800902846973143,0.9494011733791148,11,0,0
2024-04-12,39.61,40.83,35.95,36.24,4589951,3.5,-3.5,3,2,0,-2,-3,3.6432408568269317,3.2261259870400907,0,0,3.5,-3.5,3,2,0,-2,-3,3.6432408568269317,3.2261259870400907,0.9660987861640069,12,0,0
2024-04-15,37.92,38.47,36.4044,38.39,2117833,3.5,-3.5,3,2,0,-2,-3,3.3770878550685617,3.6432408568269317,0,1,3.5,-3.5,3,2,0,-2,-3,3.3770878550685617,3.6432408568269317,0.9146831006173912,12,0,1
2024-04-16,37.47,37.47,36,36.68,2177132,3.5,-3.5,3,2,0,-2,-3,2.860239553102062,3.3770878550685617,0,0,3.5,-3.5,3,2,0,-2,-3,2.860239553102062,3.3770878550685617,0.8248149869760508,12,0,0
2024-04-17,37.68,38.24,36.47,36.87,1676021,3.5,-3.5,3,2,0,-2,-3,2.5707376909203434,2.860239553102062,0,0,3.5,-3.5,3,2,0,-2,-3,2.5707376909203434,2.860239553102062,0.8146220591933172,14,0,0
2024-04-18,37.57,37.69,36.53,36.85,939318,3.5,-3.5,3,2,0,-2,-3,2.293010812221425,2.5707376909203434,0,0,3.5,-3.5,3,2,0,-2,-3,2.293010812221425,2.5707376909203434,0.7647849531155014,13,0,0
2024-04-19,37.05,38.1596,36.96,37.88,1482542,3.5,-3.5,3,2,0,-2,-3,2.0930975216018215,2.293010812221425,0,0,3.5,-3.5,3,2,0,-2,-3,2.0930975216018215,2.293010812221425,0.738236336838336,13,0,0
2024-04-22,34.16,34.87,33.69,34.02,2154058,3.5,-3.5,3,2,0,-2,-3,1.270704931919298,2.0930975216018215,0,0,3.5,-3.5,3,2,0,-2,-3,1.270704931919298,2.0930975216018215,0.22047580670618344,12,0,0
2024-04-23,33.37,34.36,33.3,34.23,1322098,3.5,-3.5,3,2,0,-2,-3,0.4510111764698612,1.270704931919298,0,0,3.5,-3.5,3,2,0,-2,-3,0.4510111764698612,1.270704931919298,-0.1822812095068571,12,0,0
2024-04-24,33.97,34.4,33.68,33.96,884858,3.5,-3.5,3,2,0,-2,-3,-0.22429329564707506,0.4510111764698612,0,0,3.5,-3.5,3,2,0,-2,-3,-0.22429329564707506,0.4510111764698612,-0.4217336735274889,13,0,0
2024-04-25,33.88,34.84,33.735,34.45,1210553,3.5,-3.5,3,2,0,-2,-3,-0.7253020541095011,-0.22429329564707506,0,0,3.5,-3.5,3,2,0,-2,-3,-0.7253020541095011,-0.22429329564707506,-0.5463444560002593,13,0,0
2024-04-26,34.77,34.84,33.55,33.94,1186669,3.5,-3.5,3,2,0,-2,-3,-1.126300994979744,-0.7253020541095011,0,0,3.5,-3.5,3,2,0,-2,-3,-1.126300994979744,-0.7253020541095011,-0.6432218381517525,13,0,0
2024-04-29,33.97,34.47,33.36,33.79,895029,3.5,-3.5,3,2,0,-2,-3,-1.533040623999018,-1.126300994979744,0,0,3.5,-3.5,3,2,0,-2,-3,-1.533040623999018,-1.126300994979744,-0.7486559999827267,13,0,0
2024-04-30,32.14,32.52,31.55,31.64,1854111,3.5,-3.5,3,2,0,-2,-3,-1.9598202952402353,-1.533040623999018,0,0,3.5,-3.5,3,2,0,-2,-3,-1.9598202952402353,-1.533040623999018,-0.831599519988427,13,0,0
2024-05-01,31.89,33.22,31.7475,32.16,1538828,3.5,-3.5,3,2,0,-2,-3,-2.17961121211562,-1.9598202952402353,0,0,3.5,-3.5,3,2,0,-2,-3,-2.17961121211562,-1.9598202952402353,-0.8335634029795618,13,0,0
2024-05-02,31.33,32.67,31.26,32.41,1307482,3.5,-3.5,3,2,0,-2,-3,-2.5045029265094447,-2.17961121211562,0,0,3.5,-3.5,3,2,0,-2,-3,-2.5045029265094447,-2.17961121211562,-0.8884874799963065,13,0,0
2024-05-03,32.06,32.38,31.1,32.01,1833791,3.5,-3.5,3,2,0,-2,-3,-2.87683687313102,-2.5045029265094447,0,0,3.5,-3.5,3,2,0,-2,-3,-2.87683687313102,-2.5045029265094447,-0.9252866115975253,13,0,0
2024-05-06,34.02,34.4,33.68,34.29,1244935,3.5,-3.5,3,2,0,-2,-3,-2.2846741903002745,-2.87683687313102,1,0,3.5,-3.5,3,2,0,-2,-3,-2.2846741903002745,-2.87683687313102,-0.6891083241447191,12,1,0
2024-05-07,34.16,34.3396,33.75,33.87,635679,3.5,-3.5,3,2,0,-2,-3,-1.339430844227473,-2.2846741903002745,0,0,3.5,-3.5,3,2,0,-2,-3,-1.339430844227473,-2.2846741903002745,-0.19458069297676722,11,0,0
2024-05-08,33.8,34.4,33.61,33.94,921713,3.5,-3.5,3,2,0,-2,-3,-0.5425935229835969,-1.339430844227473,0,0,3.5,-3.5,3,2,0,-2,-3,-0.5425935229835969,-1.339430844227473,0.1264415343316684,11,0,0
2024-05-09,34.92,36.44,34.91,36.41,1780810,3.5,-3.5,3,2,0,-2,-3,0.16999647263630835,-0.5425935229835969,0,0,3.5,-3.5,3,2,0,-2,-3,0.16999647263630835,-0.5425935229835969,0.41471582800221785,11,0,0
2024-05-10,36.74,36.93,35.75,36.16,1374878,3.5,-3.5,3,2,0,-2,-3,0.7905178406517038,0.16999647263630835,0,0,3.5,-3.5,3,2,0,-2,-3,0.7905178406517038,0.16999647263630835,0.6078596047614859,11,0,0
2024-05-13,36.37,36.585,35.83,36.27,738316,3.5,-3.5,3,2,0,-2,-3,1.299290112584633,0.7905178406517038,0,0,3.5,-3.5,3,2,0,-2,-3,1.299290112584633,0.7905178406517038,0.7182550656249772,12,0,0
2024-05-14,36.8,37.5586,36.44,37.21,916400,3.5,-3.5,3,2,0,-2,-3,1.780263725308688,1.299290112584633,0,0,3.5,-3.5,3,2,0,-2,-3,1.780263725308688,1.299290112584633,0.8112308939687347,12,0,0
2024-05-15,38.55,40.1799,37.03,40.06,1956145,3.5,-3.5,3,2,0,-2,-3,2.2378967431822225,1.780263725308688,0,0,3.5,-3.5,3,2,0,-2,-3,2.2378967431822225,1.780263725308688,0.8735246989590524,13,0,0
2024-05-16,39.54,40.13,39.01,39.84,1074708,3.5,-3.5,3,2,0,-2,-3,2.6779683702001185,2.2378967431822225,0,0,3.5,-3.5,3,2,0,-2,-3,2.6779683702001185,2.2378967431822225,0.9152615483025652,13,0,0
2024-05-17,42.1,45.12,41.3,45.03,3268675,3.5,-3.5,3,2,0,-2,-3,3.1054904140546102,2.6779683702001185,0,0,3.5,-3.5,3,2,0,-2,-3,3.1054904140546102,2.6779683702001185,0.9432252373627188,14,0,0
2024-05-20,45.41,47.28,43.77,45.56,3962863,3.5,-3.5,3,2,0,-2,-3,3.5242878946583263,3.1054904140546102,0,0,3.5,-3.5,3,2,0,-2,-3,3.5242878946583263,3.1054904140546102,0.9619609090330217,13,0,0
2024-05-21,45.8,47.16,44.9,46.41,2181545,3.5,-3.5,3,2,0,-2,-3,3.9371142975144293,3.5242878946583263,0,0,3.5,-3.5,3,2,0,-2,-3,3.9371142975144293,3.5242878946583263,0.9745138090521246,14,0,0
2024-05-22,45.73,45.75,42.7,43.02,2473420,3.5,-3.5,3,2,0,-2,-3,3.4384565512522425,3.9371142975144293,0,1,3.5,-3.5,3,2,0,-2,-3,3.4384565512522425,3.9371142975144293,0.8995582618619844,14,0,1
2024-05-23,42.75,43.25,40.7501,40.98,2115768,3.5,-3.5,3,2,0,-2,-3,2.6094790876718252,3.4384565512522425,0,0,3.5,-3.5,3,2,0,-2,-3,2.6094790876718252,3.4384565512522425,0.7115175905410849,13,0,0
2024-05-24,42.08,42.29,41.16,41.55,1066050,3.5,-3.5,3,2,0,-2,-3,1.9529055534698487,2.6094790876718252,0,0,3.5,-3.5,3,2,0,-2,-3,1.9529055534698487,2.6094790876718252,0.5704340413797824,13,0,0
2024-05-28,46.23,46.34,44.37,46.07,1977438,3.5,-3.5,3,2,0,-2,-3,1.7965871237261615,1.9529055534698487,0,0,3.5,-3.5,3,2,0,-2,-3,1.7965871237261615,1.9529055534698487,0.6751429906766374,14,0,0
2024-05-29,45.48,46.79,45.21,45.88,1227253,3.5,-3.5,3,2,0,-2,-3,1.9447725350817238,1.7965871237261615,1,0,3.5,-3.5,3,2,0,-2,-3,1.9447725350817238,1.7965871237261615,0.7804336840044335,14,1,0
2024-05-30,44.69,45.44,43.13,43.4,1425292,3.5,-3.5,3,2,0,-2,-3,1.9132947161489522,1.9447725350817238,0,1,3.5,-3.5,3,2,0,-2,-3,1.9132947161489522,1.9447725350817238,0.7356393593239475,14,0,1
2024-05-31,44.43,44.7294,40.81,41.29,2201866,3.5,-3.5,3,2,0,-2,-3,1.6260738287970904,1.9132947161489522,0,0,3.5,-3.5,3,2,0,-2,-3,1.6260738287970904,1.9132947161489522,0.584602489586116,13,0,0
2024-06-03,41.52,42.5,40.77,41.79,1383091,3.5,-3.5,3,2,0,-2,-3,1.0927709431284731,1.6260738287970904,0,0,3.5,-3.5,3,2,0,-2,-3,1.0927709431284731,1.6260738287970904,0.2726589002208406,12,0,0
2024-06-04,40,40,38.54,39,2387143,3.5,-3.5,3,2,0,-2,-3,0.39798709901112983,1.0927709431284731,0,0,3.5,-3.5,3,2,0,-2,-3,0.39798709901112983,1.0927709431284731,-0.1473185368520368,13,0,0
2024-06-05,39.4,40.32,38.75,40.16,1403497,3.5,-3.5,3,2,0,-2,-3,-0.22802974975601226,0.39798709901112983,0,0,3.5,-3.5,3,2,0,-2,-3,-0.22802974975601226,0.39798709901112983,-0.4028306386257759,13,0,0
2024-06-06,41.39,43.75,40.93,43.53,1505887,3.5,-3.5,3,2,0,-2,-3,-0.4237133898595372,-0.22802974975601226,0,0,3.5,-3.5,3,2,0,-2,-3,-0.4237133898595372,-0.22802974975601226,-0.3001628000686185,13,0,0
2024-06-07,39.63,39.6699,37.58,37.76,3485566,3.5,-3.5,3,2,0,-2,-3,-0.8035454290383335,-0.4237133898595372,0,0,3.5,-3.5,3,2,0,-2,-3,-0.8035454290383335,-0.4237133898595372,-0.5311090760459745,14,0,0
2024-06-10,38.93,39.39,38.35,39.1,1232742,3.5,-3.5,3,2,0,-2,-3,-1.201551947662559,-0.8035454290383335,0,0,3.5,-3.5,3,2,0,-2,-3,-1.201551947662559,-0.8035454290383335,-0.6639133313219863,13,0,0
2024-06-11,37.91,38.139,37.44,37.84,1299453,3.5,-3.5,3,2,0,-2,-3,-1.633057910966463,-1.201551947662559,0,0,3.5,-3.5,3,2,0,-2,-3,-1.633057910966463,-1.201551947662559,-0.7748219319857308,14,0,0
2024-06-12,40.1,40.26,38.4401,38.7,2260245,3.5,-3.5,3,2,0,-2,-3,-1.7318703251145542,-1.633057910966463,0,0,3.5,-3.5,3,2,0,-2,-3,-1.7318703251145542,-1.633057910966463,-0.7236860808259095,13,0,0
2024-06-13,37.99,38.38,36.18,36.92,2084071,3.5,-3.5,3,2,0,-2,-3,-2.007289611632663,-1.7318703251145542,0,0,3.5,-3.5,3,2,0,-2,-3,-2.007289611632663,-1.7318703251145542,-0.8148696741533594,14,0,0
2024-06-14,37.5,38.58,37.13,38.57,1592877,3.5,-3.5,3,2,0,-2,-3,-2.199682545664234,-2.007289611632663,0,0,3.5,-3.5,3,2,0,-2,-3,-2.199682545664234,-2.007289611632663,-0.8324420394809158,14,0,0
2024-06-17,38.26,38.37,37.3,38.31,774642,3.5,-3.5,3,2,0,-2,-3,-2.3408016783805556,-2.199682545664234,0,0,3.5,-3.5,3,2,0,-2,-3,-2.3408016783805556,-2.199682545664234,-0.8457292857182692,14,0,0
2024-06-18,37.57,38.6,37.52,38.46,1122107,3.5,-3.5,3,2,0,-2,-3,-2.336905003345815,-2.3408016783805556,1,0,3.5,-3.5,3,2,0,-2,-3,-2.336905003345815,-2.3408016783805556,-0.8231482574055444,14,1,0
2024-06-20,39.94,41.69,39.6912,41.36,1940434,3.5,-3.5,3,2,0,-2,-3,-1.6365346968728456,-2.336905003345815,0,0,3.5,-3.5,3,2,0,-2,-3,-1.6365346968728456,-2.336905003345815,-0.43664846289649734,13,0,0
2024-06-21,39.95,40.03,38.12,38.27,2253761,3.5,-3.5,3,2,0,-2,-3,-1.2282100590629947,-1.6365346968728456,0,0,3.5,-3.5,3,2,0,-2,-3,-1.2282100590629947,-1.6365346968728456,-0.38842403535804443,14,0,0
2024-06-24,38.54,38.74,38.03,38.29,787637,3.5,-3.5,3,2,0,-2,-3,-1.093942790366347,-1.2282100590629947,0,0,3.5,-3.5,3,2,0,-2,-3,-1.093942790366347,-1.2282100590629947,-0.44611366890728066,13,0,0
